,ID,time,PARA1,PARA2,CH,RISE,COUN,ENER,DURATION,AMP,A-FRQ,RMS,PCNTS,I-FRQ,ABS-ENERGY,FRQ-C,P-FRQ,Cum Count,Cum Energy,NCC,NCE,Image Index,Size,FCDN Size
15300,1,9363.573023,8.8809,0.0462,1,5,2,0,24,41,83,0.0014,1,200,455.698,493,34,33993,15076418.22,1.696003592,1.867285951,,1.45,1.491
15301,1,9363.573025,8.8778,0.0463,2,0,1,0,0,40,0,0.0014,1,1000,395.578,513,39,33994,15076813.8,1.696053485,1.867334946,,1.45,1.491
15302,1,9363.84014,1.8403,0.0143,1,0,1,0,20,42,50,0.0014,1,1000,506.472,434,68,33995,15077320.27,1.696103378,1.867397674,,1.451,1.491
15306,1,9364.351969,8.8534,0.0433,2,0,1,0,24,44,42,0.0014,1,1000,378.311,470,141,34000,15079137.44,1.696352841,1.867622739,,1.453,1.491
15307,1,9364.351969,8.8534,0.0433,1,5,3,0,23,48,130,0.0014,2,400,556.979,446,107,34003,15079694.41,1.69650252,1.867691723,,1.453,1.491
15308,1,9364.359477,9.0182,0.045,1,2,2,0,30,50,67,0.0014,1,500,652.735,421,39,34005,15080347.15,1.696602305,1.867772568,,1.453,1.491
15309,1,9364.359478,9.0182,0.045,2,1,2,0,28,49,71,0.0014,1,1000,560.856,426,34,34007,15080908.01,1.696702091,1.867842033,,1.453,1.491
15310,1,9364.552054,8.8595,0.0433,2,8,1,0,9,41,111,0.0014,1,125,385.764,491,39,34008,15081293.77,1.696751983,1.867889811,,1.454,1.497
15311,1,9364.552058,8.8595,0.0433,1,0,1,0,1,45,1000,0.0014,1,1000,372.82,505,39,34009,15081666.59,1.696801876,1.867935987,,1.454,1.497
15312,1,9364.558346,9.0304,0.0451,1,9,4,0,33,47,121,0.0014,2,222,948.247,414,126,34013,15082614.84,1.697001447,1.868053432,,1.454,1.497
15313,1,9364.558346,9.0304,0.0451,2,5,4,0,36,54,111,0.0014,2,400,1617,345,126,34017,15084231.84,1.697201018,1.868253705,,1.454,1.497
15314,1,9364.754258,8.9419,0.0441,1,0,1,0,0,41,0,0.0014,1,1000,326.016,574,24,34018,15084557.85,1.697250911,1.868294083,,1.455,1.498
15315,1,9364.758655,9.006,0.0448,2,0,1,0,3,41,333,0.0014,1,1000,305.337,587,29,34019,15084863.19,1.697300803,1.868331901,,1.455,1.498
15316,1,9364.767102,9.0152,0.0458,1,0,1,0,0,41,0,0.0014,1,1000,213.522,579,63,34020,15085076.71,1.697350696,1.868358346,,1.455,1.498
15317,1,9364.955855,8.9663,0.0444,1,3,2,0,11,53,182,0.0014,1,333,1100,378,161,34022,15086176.71,1.697450481,1.868494586,,1.456,1.499
15318,1,9364.955855,8.9663,0.0444,2,0,3,0,40,45,75,0.0014,1,1000,738.68,386,112,34025,15086915.39,1.69760016,1.868586075,,1.456,1.499
15319,1,9364.962279,9.0487,0.0457,1,0,1,0,0,40,0,0.0014,1,1000,497.553,616,34,34026,15087412.94,1.697650052,1.868647699,,1.456,1.499
15320,1,9364.962281,9.0487,0.0457,2,0,1,0,0,40,0,0.0014,1,1000,461.658,587,29,34027,15087874.6,1.697699945,1.868704878,,1.456,1.499
15321,1,9364.965569,9.0426,0.0461,2,3,2,0,6,49,333,0.0014,1,333,571.334,419,161,34029,15088445.94,1.697799731,1.868775641,,1.456,1.499
15322,1,9364.96557,9.0426,0.0461,1,3,1,0,3,42,333,0.0014,1,333,435.314,510,63,34030,15088881.25,1.697849623,1.868829557,,1.456,1.499
15323,1,9365.273393,1.0224,0.0069,2,0,1,0,4,43,250,0.0014,1,1000,332.325,500,126,34031,15089213.58,1.697899516,1.868870717,,1.457,1.5
15324,1,9365.273394,1.0224,0.0069,1,0,1,0,4,42,250,0.0014,1,1000,208.71,545,34,34032,15089422.29,1.697949409,1.868896567,,1.457,1.5
15325,1,9365.473271,1.0193,0.0064,2,0,1,0,0,40,0,0.0014,1,1000,226.967,619,117,34033,15089649.25,1.697999302,1.868924677,,1.458,1.5
15330,1,9365.673129,1.0193,0.0067,2,0,1,0,5,44,200,0.0014,1,1000,344.466,492,126,34038,15091394.03,1.698248765,1.869140776,,1.459,1.502
15331,1,9365.673129,1.0193,0.0067,1,0,1,0,4,44,250,0.0014,1,1000,193.679,569,87,34039,15091587.71,1.698298658,1.869164764,,1.459,1.502
15332,1,9365.873258,1.0102,0.0069,2,1,1,0,5,45,200,0.0014,1,1000,380.88,483,122,34040,15091968.59,1.698348551,1.869211938,,1.46,1.503
15333,1,9365.873259,1.0102,0.0069,1,0,1,0,4,45,250,0.0014,1,1000,288.83,493,34,34041,15092257.42,1.698398443,1.869247711,,1.46,1.503
15334,1,9365.957535,9.006,0.045,2,5,6,0,36,50,167,0.0014,2,400,1320,351,117,34047,15093577.42,1.6986978,1.869411199,,1.46,1.503
15335,1,9365.957538,9.006,0.045,1,2,3,0,21,53,143,0.0014,1,500,1278,367,146,34050,15094855.42,1.698847478,1.869569486,,1.46,1.503
15336,1,9366.073263,1.0163,0.0066,2,1,1,0,5,45,200,0.0014,1,1000,393.609,448,126,34051,15095249.02,1.698897371,1.869618235,,1.461,1.504
15337,1,9366.073263,1.0163,0.0066,1,0,1,0,4,44,250,0.0014,1,1000,261.106,518,34,34052,15095510.13,1.698947263,1.869650575,,1.461,1.504
15338,1,9366.139114,8.063,0.0378,1,0,1,0,0,42,0,0.0014,1,1000,519.937,500,34,34053,15096030.07,1.698997156,1.869714972,,1.461,1.504
15339,1,9366.156143,8.9908,0.0445,2,5,2,0,40,51,50,0.0014,2,400,895.692,394,141,34055,15096925.76,1.699096942,1.869825907,,1.461,1.504
15340,1,9366.156145,8.9908,0.0445,1,0,1,0,4,45,250,0.0016,1,1000,453.92,486,39,34056,15097379.68,1.699146834,1.869882127,,1.461,1.504
15343,1,9366.473203,1.0224,0.0069,1,2,2,0,7,46,286,0.0016,1,500,355.942,450,126,34061,15098579.97,1.699396298,1.870030789,,1.462,1.505
15344,1,9366.473204,1.0224,0.0069,2,1,1,0,5,47,200,0.0014,1,1000,497.308,415,126,34062,15099077.28,1.699446191,1.870092383,,1.462,1.505
15345,1,9366.550231,8.771,0.0425,1,0,1,0,0,41,0,0.0016,1,1000,472.478,531,34,34063,15099549.76,1.699496083,1.870150902,,1.463,1.506
15346,1,9366.673166,1.0193,0.0065,2,0,1,0,5,45,200,0.0014,1,1000,378.042,456,126,34064,15099927.8,1.699545976,1.870197724,,1.463,1.506
15347,1,9366.673166,1.0193,0.0065,1,0,1,0,5,45,200,0.0014,1,1000,237.414,509,126,34065,15100165.21,1.699595869,1.870227129,,1.463,1.506
15348,1,9366.873241,1.0132,0.0066,2,3,1,0,4,41,250,0.0014,1,333,220.983,525,126,34066,15100386.19,1.699645762,1.870254498,,1.464,1.506
15349,1,9366.873241,1.0132,0.0066,1,0,1,0,4,41,250,0.0014,1,1000,147.62,559,126,34067,15100533.81,1.699695654,1.870272781,,1.464,1.506
15353,1,9367.073167,1.0163,0.0068,2,1,1,0,5,46,200,0.0014,1,1000,469.162,434,126,34071,15102070.29,1.699895225,1.870463082,,1.465,1.508
15354,1,9367.073168,1.0163,0.0068,1,0,1,0,4,45,250,0.0014,1,1000,280.216,490,126,34072,15102350.5,1.699945118,1.870497787,,1.465,1.508
15355,1,9367.273366,1.0224,0.0066,2,0,1,0,5,45,200,0.0014,1,1000,369.24,472,126,34073,15102719.74,1.699995011,1.870543519,,1.466,1.509
15356,1,9367.273366,1.0224,0.0066,1,0,1,0,4,45,250,0.0014,1,1000,243.633,524,126,34074,15102963.38,1.700044903,1.870573695,,1.466,1.509
15357,1,9367.473355,1.001,0.0069,1,2,2,0,10,49,200,0.0014,1,500,498.462,423,126,34076,15103461.84,1.700144689,1.870635432,,1.467,1.51
15358,1,9367.473356,1.001,0.0069,2,1,2,0,32,48,63,0.0014,1,1000,723.217,398,126,34078,15104185.05,1.700244474,1.870725005,,1.467,1.51
15359,1,9367.566153,9.0274,0.046,2,2,2,0,6,48,333,0.0014,1,500,464.846,426,112,34080,15104649.9,1.70034426,1.870782579,,1.467,1.51
15360,1,9367.566156,9.0274,0.046,1,0,1,0,0,40,0,0.0014,1,1000,448.813,525,39,34081,15105098.71,1.700394153,1.870838166,,1.467,1.51
15363,1,9367.748759,8.7222,0.0426,2,0,1,0,4,45,250,0.0014,1,1000,424.761,489,141,34085,15106199.17,1.700593723,1.870974463,,1.468,1.51
15364,1,9367.748759,8.7222,0.0426,1,0,1,0,3,41,333,0.0014,1,1000,463.475,519,34,34086,15106662.64,1.700643616,1.871031866,,1.468,1.51
15365,1,9367.754438,8.9389,0.0439,1,2,2,0,13,45,154,0.0014,1,500,654.575,491,156,34088,15107317.22,1.700743402,1.871112939,,1.468,1.51
15366,1,9367.754438,8.9389,0.0439,2,5,2,0,6,50,333,0.0014,2,400,889.689,406,141,34090,15108206.91,1.700843187,1.871223131,,1.468,1.51
15367,1,9367.7745,8.8076,0.0459,2,5,3,0,49,53,61,0.0014,2,400,1342,347,141,34093,15109548.91,1.700992865,1.871389344,,1.468,1.51
15368,1,9367.7745,8.8076,0.0459,1,5,3,0,27,50,111,0.0014,2,400,793.028,411,112,34096,15110341.94,1.701142544,1.871487565,,1.468,1.51
15369,1,9367.873289,1.0193,0.0067,1,2,2,0,10,49,200,0.0014,1,500,445.866,427,126,34098,15110787.8,1.701242329,1.871542787,,1.468,1.512
15370,1,9367.873291,1.0193,0.0067,2,1,2,0,29,48,69,0.0014,1,1000,681.741,390,126,34100,15111469.54,1.701342114,1.871627223,,1.468,1.512
15371,1,9367.964847,9.0457,0.0461,2,3,1,0,4,46,250,0.0014,1,333,485.448,472,141,34101,15111954.99,1.701392007,1.871687349,,1.469,1.512
15372,1,9367.964848,9.0457,0.0461,1,0,1,0,3,41,333,0.0014,1,1000,404.485,562,29,34102,15112359.48,1.7014419,1.871737447,,1.469,1.512
15373,1,9368.073276,1.0163,0.0066,2,1,1,0,5,47,200,0.0014,1,1000,502.447,414,126,34103,15112861.92,1.701491793,1.871799676,,1.469,1.513
15374,1,9368.073277,1.0163,0.0066,1,0,1,0,5,48,200,0.0014,1,1000,348.684,476,29,34104,15113210.61,1.701541685,1.871842863,,1.469,1.513
15375,1,9368.154516,8.9419,0.0439,2,0,1,0,0,41,0,0.0014,1,1000,238.847,522,29,34105,15113449.45,1.701591578,1.871872445,,1.47,1.513
15376,1,9368.273268,1.0224,0.0071,2,0,1,0,5,45,200,0.0014,1,1000,449.809,470,126,34106,15113899.26,1.701641471,1.871928156,,1.47,1.514
15377,1,9368.273268,1.0224,0.0071,1,0,1,0,4,45,250,0.0014,1,1000,261.433,509,126,34107,15114160.7,1.701691364,1.871960536,,1.47,1.514
15379,1,9368.473125,1.0102,0.0066,2,0,1,0,4,42,250,0.0014,1,1000,231.638,518,117,34110,15114859.75,1.701841042,1.872047117,,1.471,1.514
15380,1,9368.473126,1.0102,0.0066,1,0,1,0,0,41,0,0.0014,1,1000,116.172,629,87,34111,15114975.92,1.701890934,1.872061505,,1.471,1.514
15381,1,9368.673211,1.0071,0.0066,2,0,1,0,5,44,200,0.0014,1,1000,320.34,492,126,34112,15115296.26,1.701940827,1.872101181,,1.472,1.515
15382,1,9368.673211,1.0071,0.0066,1,0,1,0,4,44,250,0.0014,1,1000,204.668,555,126,34113,15115500.93,1.70199072,1.87212653,,1.472,1.515
15383,1,9368.873107,1.0224,0.0069,2,0,1,0,4,42,250,0.0014,1,1000,238.868,526,126,34114,15115739.8,1.702040613,1.872156115,,1.473,1.515
15384,1,9368.873107,1.0224,0.0069,1,0,1,0,3,42,333,0.0014,1,1000,150.103,615,126,34115,15115889.9,1.702090505,1.872174706,,1.473,1.515
15385,1,9369.160499,9.0243,0.0455,1,0,1,0,1,45,1000,0.0014,1,1000,422.468,511,39,34116,15116312.37,1.702140398,1.872227031,,1.474,1.517
15386,1,9369.160499,9.0243,0.0455,2,0,1,0,0,41,0,0.0014,1,1000,318.8,534,112,34117,15116631.17,1.702190291,1.872266516,,1.474,1.517
15389,1,9369.47314,1.0102,0.0065,1,2,2,0,10,48,200,0.0014,1,500,436.289,433,126,34121,15117746.73,1.702389862,1.872404683,,1.475,1.519
15390,1,9369.473141,1.0102,0.0065,2,1,2,0,8,48,250,0.0014,1,1000,612.308,376,126,34123,15118359.04,1.702489647,1.872480521,,1.475,1.519
15391,1,9369.548184,8.6795,0.0422,2,0,1,0,3,44,333,0.0014,1,1000,374.727,506,29,34124,15118733.77,1.70253954,1.872526933,,1.476,1.519
15392,1,9369.673152,1.0224,0.0067,1,2,2,0,9,47,222,0.0014,1,500,429.121,440,126,34126,15119162.89,1.702639325,1.872580081,,1.476,1.519
15393,1,9369.673153,1.0224,0.0067,2,1,3,0,32,48,94,0.0014,1,1000,600.022,412,126,34129,15119762.91,1.702789004,1.872654397,,1.476,1.519
15394,1,9369.767992,9.0304,0.0459,2,0,1,0,0,40,0,0.0014,1,1000,245.105,628,34,34130,15120008.02,1.702838896,1.872684755,,1.477,1.519
15395,1,9369.872997,1.0163,0.0069,2,0,1,0,5,45,200,0.0014,1,1000,367.187,461,126,34131,15120375.2,1.702888789,1.872730232,,1.477,1.519
15396,1,9369.872998,1.0163,0.0069,1,0,1,0,4,46,250,0.0014,1,1000,228.42,507,126,34132,15120603.62,1.702938682,1.872758523,,1.477,1.519
15397,1,9370.073031,1.0224,0.0066,1,3,2,0,10,48,200,0.0014,1,333,395.681,439,126,34134,15120999.3,1.703038467,1.872807529,,1.478,1.522
15398,1,9370.073033,1.0224,0.0066,2,1,2,0,8,48,250,0.0014,1,1000,571.57,417,126,34136,15121570.87,1.703138253,1.872878321,,1.478,1.522
15399,1,9370.158488,9.0152,0.0451,2,7,8,1,86,53,93,0.0014,2,285,2219,422,141,34144,15123789.87,1.703537395,1.873153155,,1.478,1.522
15400,1,9370.158489,9.0152,0.0451,1,7,6,0,49,53,122,0.0014,2,285,1787,454,141,34150,15125576.87,1.703836751,1.873374483,,1.478,1.522
15401,1,9370.162901,9.0213,0.0457,2,0,1,1,0,40,0,0.0014,1,1000,208.901,616,68,34151,15125785.77,1.703886644,1.873400357,,1.478,1.522
15402,1,9370.272955,1.0102,0.0065,2,1,2,0,8,47,250,0.0014,1,1000,440.356,448,126,34153,15126226.13,1.703986429,1.873454897,,1.479,1.523
15403,1,9370.272955,1.0102,0.0065,1,1,1,0,5,46,200,0.0014,1,1000,293.834,476,87,34154,15126519.96,1.704036322,1.873491289,,1.479,1.523
15404,1,9370.472941,1.0224,0.0069,2,0,1,0,4,44,250,0.0014,1,1000,329.894,475,126,34155,15126849.86,1.704086215,1.873532149,,1.48,1.523
15405,1,9370.472941,1.0224,0.0069,1,0,1,0,4,45,250,0.0014,1,1000,208.446,543,87,34156,15127058.3,1.704136107,1.873557965,,1.48,1.523
15408,1,9370.753454,8.9175,0.0439,2,6,2,0,15,44,133,0.0014,2,333,484.46,449,117,34162,15128667.71,1.704435464,1.873757298,,1.481,1.525
15409,1,9370.753457,8.9175,0.0439,1,1,1,0,4,49,250,0.0014,1,1000,576.146,428,39,34163,15129243.86,1.704485356,1.873828657,,1.481,1.525
15410,1,9370.873006,1.0224,0.0066,2,0,1,0,4,43,250,0.0014,1,1000,221.408,525,126,34164,15129465.27,1.704535249,1.87385608,,1.481,1.525
15411,1,9370.873007,1.0224,0.0066,1,0,1,0,1,42,1000,0.0014,1,1000,189.562,582,87,34165,15129654.83,1.704585142,1.873879558,,1.481,1.525
15412,1,9371.156625,8.9724,0.0448,2,2,2,0,6,47,333,0.0014,1,500,619.995,470,141,34167,15130274.82,1.704684927,1.873956347,,1.483,1.526
15413,1,9371.156626,8.9724,0.0448,1,5,2,0,5,45,400,0.0014,2,400,571.051,505,156,34169,15130845.87,1.704784713,1.874027074,,1.483,1.526
15414,1,9371.273324,1.0315,0.0069,2,0,1,0,4,42,250,0.0014,1,1000,275.355,525,126,34170,15131121.23,1.704834606,1.874061179,,1.483,1.526
15415,1,9371.273324,1.0285,0.0066,1,0,1,0,3,41,333,0.0014,1,1000,156.181,582,34,34171,15131277.41,1.704884498,1.874080522,,1.483,1.526
15419,1,9371.473139,1.0193,0.007,2,4,1,0,5,43,200,0.0014,1,250,338.878,518,122,34176,15133135.49,1.705133962,1.874310654,,1.484,1.528
15420,1,9371.473139,1.0193,0.007,1,0,1,0,4,44,250,0.0014,1,1000,216.136,536,126,34177,15133351.63,1.705183855,1.874337424,,1.484,1.528
15421,1,9371.673301,0.998,0.0066,1,0,1,0,0,40,0,0.0014,1,1000,111.097,656,39,34178,15133462.73,1.705233747,1.874351184,,1.485,1.528
15422,1,9371.763729,9.0518,0.0457,2,6,3,0,33,50,91,0.0014,2,333,938.385,395,112,34181,15134401.11,1.705383426,1.874467407,,1.485,1.528
15423,1,9371.763729,9.0518,0.0457,1,5,2,0,11,52,182,0.0014,2,400,1010,409,156,34183,15135411.11,1.705483211,1.874592501,,1.485,1.528
15424,1,9371.873149,1.0041,0.0069,2,0,1,0,0,40,0,0.0014,1,1000,227.291,537,34,34184,15135638.4,1.705533104,1.874620651,,1.486,1.528
15425,1,9371.963046,9.0243,0.0459,1,0,1,0,1,42,1000,0.0014,1,1000,283.006,555,34,34185,15135921.41,1.705582997,1.874655704,,1.486,1.528
15426,1,9372.159685,9.0396,0.0453,2,2,1,0,3,41,333,0.0014,1,500,295.212,536,29,34186,15136216.62,1.705632889,1.874692267,,1.487,1.528
15427,1,9372.766434,9.0304,0.0461,2,0,1,0,0,41,0,0.0014,1,1000,315.585,522,151,34187,15136532.21,1.705682782,1.874731354,,1.49,1.534
15428,1,9373.049342,1.2909,0.0105,1,0,1,0,0,40,0,0.0014,1,1000,227.058,494,68,34188,15136759.26,1.705732675,1.874759475,,1.491,1.534
15429,1,9373.35597,8.9969,0.0446,2,3,1,0,3,44,333,0.0014,1,333,357.716,484,112,34189,15137116.98,1.705782567,1.874803781,,1.492,1.537
15430,1,9373.355973,8.9969,0.0446,1,0,1,0,0,43,0,0.0014,1,1000,387.545,543,156,34190,15137504.53,1.70583246,1.874851781,,1.492,1.537
15432,1,9374.563908,9.0518,0.0459,2,2,1,0,3,43,333,0.0014,1,500,286.102,500,39,34192,15138032.89,1.705932246,1.87491722,,1.498,1.542
15433,1,9374.563911,9.0518,0.0459,1,0,1,0,0,42,0,0.0014,1,1000,287.746,559,39,34193,15138320.64,1.705982138,1.87495286,,1.498,1.542
15435,1,9374.945885,8.5665,0.0412,2,4,3,0,16,52,188,0.0014,1,250,945.921,354,141,34198,15139617.45,1.706231602,1.875113476,,1.499,1.542
15436,1,9374.945886,8.5665,0.0412,1,3,1,0,4,49,250,0.0014,1,333,690.822,422,112,34199,15140308.27,1.706281495,1.875199037,,1.499,1.542
15437,1,9374.9621,9.0396,0.0456,2,0,1,0,1,43,1000,0.0014,1,1000,346.596,487,34,34200,15140654.87,1.706331388,1.875241965,,1.499,1.542
15438,1,9374.962101,9.0396,0.0456,1,0,1,0,0,40,0,0.0014,1,1000,408.242,541,63,34201,15141063.11,1.70638128,1.875292528,,1.499,1.542
15439,1,9375.153398,8.9175,0.0441,1,7,2,0,8,44,250,0.0014,2,285,428.322,473,112,34203,15141491.43,1.706481066,1.875345577,,1.5,1.545
15440,1,9375.153402,8.9175,0.0441,2,0,1,0,4,43,250,0.0014,1,1000,363.997,445,112,34204,15141855.43,1.706530958,1.87539066,,1.5,1.545
15441,1,9375.362747,9.0274,0.0459,2,3,1,0,4,47,250,0.0014,1,333,514.2,446,141,34205,15142369.63,1.706580851,1.875454346,,1.501,1.545
15442,1,9375.362747,9.0274,0.0459,1,0,1,0,1,44,1000,0.0016,1,1000,395.479,518,29,34206,15142765.11,1.706630744,1.875503328,,1.501,1.545
15443,1,9375.750954,8.8198,0.0433,2,0,1,0,0,41,0,0.0014,1,1000,255.269,528,34,34207,15143020.38,1.706680637,1.875534945,,1.503,1.545
15444,1,9375.9568,9.006,0.0448,2,3,1,0,4,47,250,0.0014,1,333,366.07,505,141,34208,15143386.45,1.706730529,1.875580284,,1.504,1.549
15445,1,9376.159224,9.0304,0.0451,2,0,1,0,1,44,1000,0.0014,1,1000,320.691,499,34,34209,15143707.14,1.706780422,1.875620003,,1.505,1.549
15446,1,9376.365086,9.0182,0.0461,2,0,1,0,1,41,1000,0.0014,1,1000,248.589,570,29,34210,15143955.73,1.706830315,1.875650792,,1.506,1.55
15447,1,9376.473417,1.0285,0.0069,2,0,1,0,0,40,0,0.0014,1,1000,150.036,613,34,34211,15144105.76,1.706880208,1.875669374,,1.506,1.55
15448,1,9376.673316,1.0193,0.0069,2,0,1,0,5,44,200,0.0014,1,1000,362.384,469,126,34212,15144468.15,1.7069301,1.875714258,,1.507,1.552
15449,1,9376.673316,1.0193,0.0069,1,0,1,0,5,44,200,0.0014,1,1000,295.313,494,34,34213,15144763.46,1.706979993,1.875750833,,1.507,1.552
15450,1,9376.757795,9.0121,0.0451,2,0,1,0,1,41,1000,0.0014,1,1000,369.699,554,29,34214,15145133.16,1.707029886,1.875796623,,1.507,1.552
15451,1,9377.161922,9.0457,0.0459,2,3,1,0,4,49,250,0.0014,1,333,697.157,388,112,34215,15145830.32,1.707079778,1.875882969,,1.509,1.552
15452,1,9377.161923,9.0457,0.0459,1,3,1,0,4,50,250,0.0014,1,333,629.396,442,161,34216,15146459.71,1.707129671,1.875960922,,1.509,1.552
15453,1,9377.273269,1.0193,0.0069,2,0,1,0,5,43,200,0.0014,1,1000,311.905,484,126,34217,15146771.62,1.707179564,1.875999554,,1.51,1.555
15454,1,9377.27327,1.0193,0.0069,1,0,1,0,4,43,250,0.0014,1,1000,223.514,511,34,34218,15146995.13,1.707229457,1.876027236,,1.51,1.555
15455,1,9377.361959,9.0365,0.0458,2,0,1,0,3,42,333,0.0014,1,1000,259.235,477,39,34219,15147254.37,1.707279349,1.876059345,,1.51,1.555
15456,1,9377.473262,1.0437,0.0069,2,0,1,0,5,45,200,0.0014,1,1000,391.436,456,126,34220,15147645.8,1.707329242,1.876107825,,1.511,1.556
15457,1,9377.473263,1.0437,0.0069,1,0,1,0,5,45,200,0.0014,1,1000,242.59,520,126,34221,15147888.39,1.707379135,1.876137871,,1.511,1.556
15458,1,9377.542645,8.3651,0.04,2,0,7,0,80,48,88,0.0014,1,1000,1268,395,141,34228,15149156.39,1.707728384,1.876294919,,1.511,1.556
15459,1,9377.542645,8.3651,0.04,1,5,5,0,43,53,116,0.0014,2,400,1376,385,146,34233,15150532.39,1.707977848,1.876465343,,1.511,1.556
15460,1,9377.558595,9.0304,0.0451,2,3,1,0,3,43,333,0.0014,1,333,295.922,486,29,34234,15150828.31,1.70802774,1.876501994,,1.511,1.556
15461,1,9377.558595,9.0304,0.0451,1,2,1,0,3,44,333,0.0016,1,500,353.178,499,34,34235,15151181.49,1.708077633,1.876545737,,1.511,1.556
15462,1,9377.568235,9.0121,0.0462,1,6,4,0,35,48,114,0.0016,2,333,801.604,404,229,34239,15151983.1,1.708277204,1.87664502,,1.511,1.556
15463,1,9377.568235,9.0121,0.0462,2,5,5,0,59,54,85,0.0014,2,400,1618,352,107,34244,15153601.1,1.708526668,1.876845417,,1.511,1.556
15464,1,9378.044696,1.5229,0.0127,1,19,1,0,19,40,53,0.0014,1,52,330.239,478,68,34245,15153931.34,1.70857656,1.876886319,,1.513,1.558
15465,1,9378.166994,9.006,0.0459,1,6,3,0,28,49,107,0.0014,1,166,928.653,405,39,34248,15154859.99,1.708726239,1.877001337,,1.514,1.559
15466,1,9378.166994,9.006,0.0459,2,5,4,0,32,51,125,0.0014,2,400,973.851,380,107,34252,15155833.84,1.70892581,1.877121953,,1.514,1.559
15467,1,9378.273276,1.0071,0.0067,2,0,1,0,5,45,200,0.0014,1,1000,350.744,459,126,34253,15156184.58,1.708975702,1.877165393,,1.514,1.559
15468,1,9378.273276,1.0071,0.0067,1,0,1,0,4,45,250,0.0014,1,1000,218.884,514,126,34254,15156403.47,1.709025595,1.877192504,,1.514,1.559
15469,1,9378.359512,9.0274,0.0453,2,0,1,0,0,40,0,0.0014,1,1000,364.57,577,34,34255,15156768.04,1.709075488,1.877237658,,1.515,1.559
15472,1,9378.578591,8.5177,0.0458,2,0,1,0,1,42,1000,0.0014,1,1000,285.272,570,39,34266,15160525.31,1.709624308,1.877703013,,1.516,1.559
15473,1,9378.673238,1.0071,0.0067,1,0,1,0,0,40,0,0.0014,1,1000,151.683,635,39,34267,15160676.99,1.7096742,1.8777218,,1.516,1.559
15474,1,9378.67324,1.0071,0.0067,2,0,1,0,0,40,0,0.0014,1,1000,245.049,545,87,34268,15160922.04,1.709724093,1.87775215,,1.516,1.559
15475,1,9378.770915,8.9694,0.0462,2,0,1,0,4,41,250,0.0014,1,1000,360.658,560,34,34269,15161282.7,1.709773986,1.87779682,,1.516,1.562
15476,1,9379.073152,1.001,0.0068,1,0,1,0,0,40,0,0.0014,1,1000,120.908,621,39,34270,15161403.61,1.709823879,1.877811795,,1.518,1.563
15477,1,9379.558376,8.9969,0.0457,2,3,1,0,3,42,333,0.0014,1,333,332.312,515,29,34271,15161735.92,1.709873771,1.877852953,,1.52,1.565
15478,1,9379.564293,9.0243,0.0462,2,5,2,0,10,47,200,0.0014,2,400,558.383,462,141,34273,15162294.3,1.709973557,1.877922111,,1.52,1.565
15479,1,9379.564294,9.0243,0.0462,1,5,2,0,5,43,400,0.0014,2,400,425.312,517,63,34275,15162719.61,1.710073342,1.877974788,,1.52,1.565
15482,1,9380.165024,9.0182,0.0461,2,0,1,0,0,40,0,0.0014,1,1000,362.401,593,34,34278,15163554.87,1.710223021,1.878078239,,1.523,1.568
15483,1,9380.363089,9.0304,0.0458,1,0,1,0,1,41,1000,0.0014,1,1000,517.702,535,63,34279,15164072.58,1.710272913,1.87814236,,1.524,1.569
15484,1,9380.366493,9.0182,0.0462,2,5,2,0,24,42,83,0.0014,1,200,366.257,494,112,34281,15164438.83,1.710372699,1.878187721,,1.524,1.569
15485,1,9380.366496,9.0182,0.0462,1,2,1,0,3,47,333,0.0014,1,500,534.347,481,146,34282,15164973.18,1.710422591,1.878253903,,1.524,1.569
15486,1,9380.873191,1.0224,0.0066,2,0,1,0,0,40,0,0.0014,1,1000,142.531,596,126,34283,15165115.71,1.710472484,1.878271556,,1.526,1.569
15487,1,9380.962573,9.0274,0.0456,2,0,1,0,0,40,0,0.0014,1,1000,249.628,654,34,34284,15165365.34,1.710522377,1.878302474,,1.526,1.569
15488,1,9381.07323,1.0224,0.0069,2,0,1,0,0,40,0,0.0014,1,1000,173.07,603,87,34285,15165538.41,1.71057227,1.87832391,,1.527,1.569
15489,1,9381.07323,1.0224,0.0069,1,0,1,0,0,40,0,0.0014,1,1000,123.363,641,29,34286,15165661.77,1.710622162,1.878339188,,1.527,1.569
15490,1,9381.54957,8.7771,0.0429,1,2,2,0,5,44,400,0.0014,1,500,548.694,477,29,34288,15166210.47,1.710721948,1.878407147,,1.529,1.575
15491,1,9381.549575,8.7741,0.0426,2,0,1,0,0,40,0,0.0014,1,1000,275.075,529,34,34289,15166485.54,1.710771841,1.878441216,,1.529,1.575
15492,1,9381.567381,9.0304,0.0459,2,3,1,0,4,45,250,0.0014,1,333,451.803,497,141,34290,15166937.34,1.710821733,1.878497174,,1.529,1.575
15493,1,9381.567385,9.0304,0.0459,1,0,1,0,0,41,0,0.0014,1,1000,327.205,574,68,34291,15167264.55,1.710871626,1.8785377,,1.529,1.575
15496,1,9382.960814,9.0304,0.0454,2,3,2,0,6,43,333,0.0014,1,333,485.783,465,117,34295,15168122.82,1.711071197,1.878644001,,1.535,1.58
